session.id	speaker.id	word.id	morphemes	word.transcription	glosses	types	ids	record.id	subcorpus	genre	spkr.age	pref.seq	cat.seq	bigram.type	left	subj.marker	ref.marker	ref.category	sesh.seq	prime.distance	prime.cat.seq	prime.subj.marker	prime.seq	prime.subj	lex.stem
chintang_now	57	14504	a mai lemd yokt u ce e	amailemyoktuce	2S/A NEG flirt.with NEG 3P 3nsP IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 247 2460 2459 1204 1234	chintang_now.0814	adult	Conversation	13477	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	814	11	ag.neg	a	803	left	/lemd/ 'coax'
chintang_now	57	12992	kha u mai paŋs th e	khaumaipaŋte	1nsP 3nsS/A NEG send NEG IND.PST	prefix prefix prefix stem suffix suffix	655 1201 1199 1846 2458 1234	chintang_now.0369	adult	Conversation	13477	kha.u	pat.ag	"ag,pat"	FALSE	u	kha	obj	369	Inf	NA	NA	#NAME?	unknown	/paŋs/ 'send'
chintang_now	57	12992	kha u mai paŋs th e	khaumaipaŋte	1nsP 3nsS/A NEG send NEG IND.PST	prefix prefix prefix stem suffix suffix	655 1201 1199 1846 2458 1234	chintang_now.0369	adult	Conversation	13477	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	369	210	ag.neg	u	159	left	/paŋs/ 'send'
pahiro_talk	57	1174543	kha u pid e	khaupideʔ	1nsP 3nsS/A give IND.PST	prefix prefix stem suffix	655 1201 363 1234	pahiro_talk.825	adult	Conversation	NA	kha.u	pat.ag	"ag,pat"	FALSE	u	kha	obj	825	1	pat.ag	u	824	right	/pid/ 'give'
community_view	57	1004043	a mai thap yokt e	amaithapyokte	2S/A NEG come.over NEG IND.PST	prefix prefix stem suffix suffix	654 1199 2258 2460 1234	community_view.307	adult	Conversation	13477	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	307	150	ag.neg	u	157	left	/thap/ 'come.across'
chintang_now	57	15257	a mai thug yokt a ce e	amaithuŋyoktace	2S/A NEG smoke NEG PST d IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 2313 2460 1202 1203 1234	chintang_now.1026	adult	Conversation	13477	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	1026	8	ag.neg	a	1018	left	/thug/ 'drink'
community_view	57	1002917	u mai tok yokt e	umaitokyokte	3nsS/A NEG get.the.chance.to NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 524 2460 1234	community_view.122	adult	Conversation	13477	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	122	Inf	NA	NA	#NAME?	unknown	/tok/ 'get.to'
story_cat	57	1241066	u mai toŋs yokt a ce e	umaitoŋyoktace	3nsS/A NEG intimate NEG PST ns IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 2340 2460 1202 6748 1234	story_cat.254	adult	Narrative	12070	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	254	Inf	NA	NA	#NAME?	unknown	/toŋs/ 'fit'
story_cat	57	1241124	u mai toŋs yakt a ce e	umaitoŋwaktace	3nsS/A NEG intimate IPFV PST d IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 2340 6674 1202 1203 1234	story_cat.268	adult	Narrative	12070	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	268	14	ag.neg	u	254	left	/toŋs/ 'fit'
chintang_now	57	15223	a mai yug yokt a ce e	amayuŋyaktace	2S/A NEG sit NEG PST d IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 2478 2460 1202 1203 1234	chintang_now.1018	adult	Conversation	13477	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	1018	204	ag.neg	a	814	left	/yug/ 'sit'
clldch3r06s02	58	640882	a mai ca th a ŋs a kha	amaicataŋsakha	2S/A NEG eat NEG PST PRF PST NMLZ	prefix prefix stem suffix suffix suffix suffix suffix	654 1199 771 2458 1202 6702 1202 1335	CLLDCh3R06S02.1272	CLLD	Conversation	10198	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	1272	119	ag.neg	a	1153	left	/ca/ 'eat'
clldch3r04s07	58	617997	a mai chid yokt a ŋs e	amachiyoktaŋseʔ	2S/A NEG wash NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 857 2460 1202 6702 1234	CLLDCh3R04S07.0067	CLLD	Conversation	10138	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	67	Inf	NA	NA	#NAME?	unknown	/chid/ 'wash'
clldch3r04s07	58	619984	a mai khat th a ce e	amakhattace	2S/A NEG go NEG PST 3nsP IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 1363 2458 1202 1204 1234	CLLDCh3R04S07.1044	CLLD	Conversation	10138	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	1044	977	ag.neg	a	67	left	/khat/ 'go'
clldch3r09s03	58	679840	a mai pid yokt u ce kha	amaipioktucekha	2S/A NEG give NEG 3P 3nsP NMLZ	prefix prefix stem suffix suffix suffix suffix	654 1199 363 2460 2459 1204 1335	CLLDCh3R09S03.1212	CLLD	Conversation	10286	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	1212	Inf	NA	NA	#NAME?	unknown	/pid/ 'give'
clldch3r07s01	58	654608	mai a ratt t e	maiaratte	NEG 2S/A scold NEG IND.PST	prefix prefix stem suffix suffix	1199 654 409 2458 1234	CLLDCh3R07S01.1010	CLLD	Conversation	10220	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	1010	4	ag.neg	a	1006	left	/ratt/ 'shout'
clldch3r07s01	58	654602	a mai ratt t e	amairatte	2S/A NEG scold NEG IND.PST	prefix prefix stem suffix suffix	654 1199 409 2458 1234	CLLDCh3R07S01.1006	CLLD	Conversation	10220	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	1006	Inf	NA	NA	#NAME?	unknown	/ratt/ 'shout'
clldch3r07s03	58	656708	a mai ta yokt e	amaitayokteʔ	2S/A NEG come NEG IND.PST	prefix prefix stem suffix suffix	654 1199 2192 2460 1234	CLLDCh3R07S03.121	CLLD	Conversation	10221	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	121	Inf	NA	NA	#NAME?	unknown	/ta/ 'come'
clldch3r09s03	58	679859	u mai thug yokt a ce e	umaithuŋoktaceʔ	3nsS/A NEG drink NEG PST d IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 2313 2460 1202 1203 1234	CLLDCh3R09S03.1219	CLLD	Conversation	10286	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	1219	7	ag.neg	a	1212	left	/thug/ 'drink'
cldlch2r02s03	59	48844	a mai pid yokt u kha	amapiyoktokha	2S/A NEG give NEG 3P NMLZ	prefix prefix stem suffix suffix suffix	654 1199 363 2460 2459 1335	CLDLCh2R02S03.235	CLDL	Conversation	10950	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	235	Inf	NA	NA	#NAME?	unknown	/pid/ 'give'
clldch1r05s01	60	257110	a mai ci t a yakt a ce e	amaicathaktace	2S/A NEG eat NEG PST IPFV PST d IND.PST	prefix prefix stem suffix suffix suffix suffix suffix suffix	654 1199 771 2458 1202 6674 1202 1203 1234	CLLDCh1R05S01.0864	CLLD	Conversation	9154	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	864	153	neg.ag	u	711	right	/ca/ 'eat'
clldch3r01s04a	60	574153	a mai ca yokt e	amaicoyokte	2S/A NEG eat NEG IND.PST	prefix prefix stem suffix suffix	654 1199 771 2460 1234	CLLDCh3R01S04a.253	CLLD	Conversation	9037	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	253	Inf	NA	NA	#NAME?	unknown	/ca/ 'eat'
clldch4r02s01	60	777102	kha a catt	khaacaiʔ	1nseP 2S/A hit	prefix prefix stem	655 654 799	CLLDCh4R02S01.0548	CLLD	Conversation	9068	kha.a	pat.ag	"ag,pat"	FALSE	a	kha	obj	548	Inf	NA	NA	#NAME?	unknown	/catt/ 'hit'
clldch1r03s06	60	230263	a mai chitt yokt e	amaichiyokte	2S/A NEG meet NEG IND.PST	prefix prefix stem suffix suffix	654 1199 79 2460 1234	CLLDCh1R03S06.755	CLLD	Conversation	9098	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	755	333	ag.neg	a	422	left	/chitt/ 'find'
clldch3r06s02	60	640591	a mai chitt yokt e	amachiyokte	2S/A NEG meet NEG IND.PST	prefix prefix stem suffix suffix	654 1199 79 2460 1234	CLLDCh3R06S02.1153	CLLD	Conversation	9187	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	1153	Inf	NA	NA	#NAME?	unknown	/chitt/ 'find'
clldch1r06s04	60	282070	a mai copt th e	amaicopthe	2S/A NEG see NEG IND.PST	prefix prefix stem suffix suffix	654 1199 947 2458 1234	CLLDCh1R06S04.0510	CLLD	Conversation	9191	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	510	Inf	NA	NA	#NAME?	unknown	/copt/ 'see'
clldch2r06s04	60	444011	a mai copt yokt e	amaicopyokte	2S/A NEG see NEG IND.PST	prefix prefix stem suffix suffix	654 1199 947 2460 1234	CLLDCh2R06S04.0985	CLLD	Conversation	9189	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	985	141	ag.neg	u	844	left	/copt/ 'see'
clldch4r06s02	60	870319	a mai hap th e	amahapthe	2S/A NEG cry NEG IND.PST	prefix prefix stem suffix suffix	654 1199 1151 2458 1234	CLLDCh4R06S02.320	CLLD	Conversation	9188	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	320	Inf	NA	NA	#NAME?	unknown	/hap/ 'cry'
clldch4r03s03	60	805325	mai a hid th e	maiahite	NEG 2S/A be.finished NEG IND.PST	prefix prefix stem suffix suffix	1199 654 126 2458 1234	CLLDCh4R03S03.0655	CLLD	Conversation	9097	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	655	Inf	NA	NA	#NAME?	unknown	/hid/ 'be.finished'
clldch1r04s02	60	234928	mai a hid yokt e	maiahiyokte	NEG 2S/A can NEG IND.PST	prefix prefix stem suffix suffix	1199 654 127 2460 1234	CLLDCh1R04S02.0312	CLLD	Conversation	9121	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	312	Inf	NA	NA	#NAME?	unknown	/hid/ 'finish.to'
clldch3r06s03	60	642564	a mai hid th e ʔ	amaihiteʔ	2S/A NEG can NEG IND.PST EMPH	prefix prefix stem suffix suffix suffix	654 1199 127 2458 1234 6766	CLLDCh3R06S03.0071	CLLD	Conversation	9188	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	71	Inf	NA	NA	#NAME?	unknown	/hid/ 'finish.to'
clldch3r05s08	60	634208	a mai hid th i ŋs i kha	amaihitiŋsikha	2S/A NEG finish.to NEG 1/2pS/P PRF 1/2pS/P NMLZ	prefix prefix stem suffix suffix suffix suffix suffix	654 1199 127 2458 1678 6702 1678 1335	CLLDCh3R05S08.624	CLLD	Conversation	9161	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	624	Inf	NA	NA	#NAME?	unknown	/hid/ 'finish.to'
clldch4r05s02	60	847702	a mai khag th u ce e	amaikhaŋthuce	2S/A NEG see NEG 3P 3nsP IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 1366 2458 2459 1204 1234	CLLDCh4R05S02.1284	CLLD	Conversation	9155	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	1284	893	ag.neg	u	391	left	/khag/ 'watch'
clldch2r06s04	60	443639	u mai khat th a ŋs e	umaikhattaŋse	3nsS/A NEG go NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 1363 2458 1202 6702 1234	CLLDCh2R06S04.0841	CLLD	Conversation	9189	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	841	Inf	NA	NA	#NAME?	unknown	/khat/ 'go'
clldch2r06s04	60	443645	u mai khat yokt a ŋs e	umaikhaiyoktaŋse	3nsS/A NEG go NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 1363 2460 1202 6702 1234	CLLDCh2R06S04.0844	CLLD	Conversation	9189	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	844	3	ag.neg	u	841	left	/khat/ 'go'
clldch1r05s03	60	258980	a mai khat th hẽ	amaikhaʔthe	2S/A NEG go NEG ePST	prefix prefix stem suffix suffix	654 1199 1363 2458 1234	CLLDCh1R05S03.204	CLLD	Conversation	9157	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	204	Inf	NA	NA	#NAME?	unknown	/khat/ 'go'
clldch1r02s04b	60	210039	a mai khet t e	amaikheʔthe	2S/A NEG buy NEG IND.PST	prefix prefix stem suffix suffix	654 1199 1373 2458 1234	CLLDCh1R02S04b.0533	CLLD	Conversation	9068	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	533	Inf	NA	NA	#NAME?	unknown	/khet/ 'buy'
clldch1r04s05	60	241035	u mai khomd th a ŋs e	umaikhomthaŋse	3nsS/A NEG light NEG IMP PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 304 2458 1236 6702 1234	CLLDCh1R04S05.0268	CLLD	Conversation	9124	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	268	214	ag.neg	u	54	left	/khomd/ 'light'
clldch1r06s04	60	283309	a mai khoŋs th i kha	amaikhoŋthikha	2S/A NEG play.with NEG 1/2pS/P NMLZ	prefix prefix stem suffix suffix suffix	654 1199 215 2458 1678 1335	CLLDCh1R06S04.1101	CLLD	Conversation	9191	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	1101	591	ag.neg	a	510	left	/khoŋs/ 'play'
cldlch1r01s02	60	24346	u mai lett th a ŋs a kha	umailetthaŋsakha	3nsS/A NEG plant NEG PST PRF PST NMLZ	prefix prefix stem suffix suffix suffix suffix suffix	1201 1199 242 2458 1202 6702 1202 1335	CLDLCh1R01S02.0647	CLDL	Conversation	9032	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	647	Inf	NA	NA	#NAME?	unknown	/lett/ 'plant'
clldch2r06s03	60	440944	mai a loŋs i ŋs i e	maialontiŋsihẽ	NEG 2S/A praise 1/2pS/P PRF 1/2pS/P IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 654 1573 1678 6702 1678 1234	CLLDCh2R06S03.0882	CLLD	Conversation	9188	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	882	Inf	NA	NA	#NAME?	unknown	/loŋs/ 'praise'
cldlch2r02s04	60	50796	a mai lud yokt e	amaluyokte	2S/A NEG tell NEG IND.PST	prefix prefix stem suffix suffix	654 1199 1575 2460 1234	CLDLCh2R02S04.400	CLDL	Conversation	9097	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	400	Inf	NA	NA	#NAME?	unknown	/lud/ 'say.to'
clldch1r06s03	60	277574	a mai mitt th a yakt e	amaimittakteʔ	2S/A NEG think NEG PST IPFV IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 301 2458 1202 6674 1234	CLLDCh1R06S03.0264	CLLD	Conversation	9188	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	264	Inf	NA	NA	#NAME?	unknown	/mitt/ 'think'
clldch4r01s01	60	759286	kha u ŋek no	khauneknokha	1nseP 3nsS/A bite IND.NPST	prefix prefix stem suffix	655 1201 2489 2330	CLLDCh4R01S01.1387	CLLD	Conversation	9033	kha.u	pat.ag	"ag,pat"	FALSE	u	kha	obj	1387	Inf	NA	NA	#NAME?	unknown	/ŋek/ 'bite'
clldch4r05s02	60	845476	u mai patt th e	umaipatthe	3nsS/A NEG call NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 1842 2458 1234	CLLDCh4R05S02.0391	CLLD	Conversation	9155	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	391	1	ag.neg	u	390	left	/patt/ 'call'
clldch2r04s04	60	422583	kha u patt no go	khaupatnogo	1nsP 3nsS/A call IND.NPST NMLZ	prefix prefix stem suffix suffix	655 1201 1842 2330 1119	CLLDCh2R04S04.32	CLLD	Conversation	9125	kha.u	pat.ag	"ag,pat"	FALSE	u	kha	obj	32	Inf	NA	NA	#NAME?	unknown	/patt/ 'call'
clldch4r05s04	60	850374	u mai pid yokt u kha	umaipiyoktokha	3nsS/A NEG allow.to NEG 3P NMLZ	prefix prefix stem suffix suffix suffix	1201 1199 363 2460 2459 1335	CLLDCh4R05S04.0129	CLLD	Conversation	9159	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	129	Inf	NA	NA	#NAME?	unknown	/pid/ 'give'
clldch3r06s03	60	646379	a mai pid u yokt e ʔ	amaipiyokteʔ	2S/A NEG give 3P NEG IND.PST EMPH	prefix prefix stem suffix suffix suffix suffix	654 1199 363 2459 2460 1234 6766	CLLDCh3R06S03.1799	CLLD	Conversation	9188	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	1799	1728	ag.neg	a	71	left	/pid/ 'give'
clldch4r06s02	60	870592	a mai rɨs yokt e	amariyokte	2S/A NEG move.round NEG IND.PST	prefix prefix stem suffix suffix	654 1199 433 2460 1234	CLLDCh4R06S02.436	CLLD	Conversation	9188	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	436	116	ag.neg	a	320	left	/rɨs/ 'move.round'
cldlch2r01s01	60	36682	a mai set th u ŋs e	amaisetthoŋse	2S/A NEG hit NEG 3P PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 452 2458 2459 6702 1234	CLDLCh2R01S01.452	CLDL	Conversation	9032	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	452	Inf	NA	NA	#NAME?	unknown	/set/ 'kill'
clldch2r02s07	60	395068	mai u ta th e	maiutate	NEG 3nsS/A come NEG IND.PST	prefix prefix stem suffix suffix	1199 1201 2192 2458 1234	CLLDCh2R02S07.069	CLLD	Conversation	9067	mai.u	neg.ag	"ag,neg"	FALSE	u	mai	neg	69	Inf	NA	NA	#NAME?	unknown	/ta/ 'come'
clldch1r06s02	60	276504	mai u thap t a ŋs a ce e ʔ	maiuthaptaŋsaceʔ	NEG 3nsS/A come.across NEG PST PRF PST d IND.PST EMPH	prefix prefix stem suffix suffix suffix suffix suffix suffix suffix	1199 1201 2258 2458 1202 6702 1202 1203 1234 6766	CLLDCh1R06S02.1172	CLLD	Conversation	9187	mai.u	neg.ag	"ag,neg"	FALSE	u	mai	neg	1172	98	ag.neg	u	1074	left	/thap/ 'come.across'
clldch1r05s04	60	260910	a mai thapt t e	amaithapte	2S/A NEG bring.across NEG IND.PST	prefix prefix stem suffix suffix	654 1199 2260 2458 1234	CLLDCh1R05S04.0521	CLLD	Conversation	9159	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	521	Inf	NA	NA	#NAME?	unknown	/thapt/ 'bring.across'
clldch4r01s02	60	760279	u mai tok th a ŋs e	umaitokthase	3nsS/A NEG get NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 523 2458 1202 6702 1234	CLLDCh4R01S02.209	CLLD	Conversation	9034	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	209	Inf	NA	NA	#NAME?	unknown	/tok/ 'get'
pear_8-2	61	1198620	u mai cekt yokt a yakt e	umaicekyaktakte	3nsS/A NEG speak NEG PST IPFV IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 45 2460 1202 6674 1234	pear_8-2.0059	adult	Experimental	10220	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	59	Inf	NA	NA	#NAME?	unknown	/cekt/ 'say'
pear_8-1	61	1195321	u mai cekt yokt e	umaicektakte	3nsS/A NEG speak NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 45 2460 1234	pear_8-1.0312	adult	Experimental	10220	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	312	58	ag.neg	u	254	left	/cekt/ 'say'
pear_8-4	61	1201135	u mai cekt yakt e	umaiceyakte	3nsS/A NEG speak NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 45 2460 1234	pear_8-4.0117	adult	Experimental	10220	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	117	Inf	NA	NA	#NAME?	unknown	/cekt/ 'say'
pear_8-2	61	1199399	u mai lud th e	umailute	3nsS/A NEG tell NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 1575 2458 1234	pear_8-2.0365	adult	Experimental	10220	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	365	95	ag.neg	u	270	left	/lud/ 'say.to'
pear_8-2	61	1199141	u mai mett th a ŋ e	umaimettehẽ	3sA NEG do.with/to NEG PST 1sS/P IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 294 2458 1202 2875 1234	pear_8-2.0270	adult	Experimental	10220	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	270	211	ag.neg	u	59	left	/mett/ 'do.with/to'
pear_8-1	61	1197109	u mai mett yokt e	umaimeyakte	3nsS/A NEG make NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 292 2460 1234	pear_8-1.0855	adult	Experimental	10220	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	855	212	ag.neg	u	643	left	/mett/ 'manipulate'
pear_8-1	61	1197113	u mai set yokt e	umaiseiʔyokte	3nsS/A NEG kill NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 452 2460 1234	pear_8-1.0857	adult	Experimental	10220	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	857	1	ag.neg	u	856	left	/set/ 'kill'
cldlch2r07s04	62	95606	mai a khat th e	maiakhatte	NEG 2S/A go NEG IND.PST	prefix prefix stem suffix suffix	1199 654 1363 2458 1234	CLDLCh2R07S04.456	CLDL	Conversation	9661	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	456	7	neg.ag	a	449	right	/khat/ 'go'
clldch1r13s02	62	356680	mai a khat th e	maiakhatte	NEG 2S/A go NEG IND.PST	prefix prefix stem suffix suffix	1199 654 1363 2458 1234	CLLDCh1R13S02.1237	CLLD	Conversation	9722	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	1237	Inf	NA	NA	#NAME?	unknown	/khat/ 'go'
clldch1r13s04	62	359361	mai a khat t e	maiakhatte	NEG 2S/A go NEG IND.PST	prefix prefix stem suffix suffix	1199 654 1363 2458 1234	CLLDCh1R13S04.086	CLLD	Conversation	9724	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	86	8	neg.ag	a	78	right	/khat/ 'go'
clldch1r13s04	62	359339	mai a khat t e	maiakhatte	NEG 2S/A go NEG IND.PST	prefix prefix stem suffix suffix	1199 654 1363 2458 1234	CLLDCh1R13S04.078	CLLD	Conversation	9724	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	78	Inf	NA	NA	#NAME?	unknown	/khat/ 'go'
cldlch2r07s04	62	95582	mai a lud th a ŋ e	maialutehẽ	NEG 2S/A tell NEG PST 1sS/P IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 654 1575 2458 1202 2875 1234	CLDLCh2R07S04.449	CLDL	Conversation	9661	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	449	Inf	NA	NA	#NAME?	unknown	/lud/ 'say.to'
cldlch2r07s04	62	95581	mai a lud th a ŋ ni ŋ e	maalutaŋnɨhẽ	NEG 2S/A tell NEG PST 1sS/P 2/3p 1sS/P IND.PST	prefix prefix stem suffix suffix suffix suffix suffix suffix	1199 654 1575 2458 1202 2875 2329 2875 1234	CLDLCh2R07S04.449	CLDL	Conversation	9661	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	449	Inf	NA	NA	#NAME?	unknown	/lud/ 'say.to'
clldch3r06s01	62	635187	a mai num yokt e	amainumyokte	2S/A NEG salt NEG IND.PST	prefix prefix stem suffix suffix	654 1199 5247 2460 1234	CLLDCh3R06S01.0240	CLLD	Conversation	9376	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	240	Inf	NA	NA	#NAME?	unknown	/num/ 'salt'
clldch3r06s01	62	635190	a mai num yokt e	amainumyokte	2S/A NEG salt NEG IND.PST	prefix prefix stem suffix suffix	654 1199 5247 2460 1234	CLLDCh3R06S01.0242	CLLD	Conversation	9376	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	242	2	ag.neg	a	240	left	/num/ 'salt'
clldch4r13s02	62	978332	mai a that th e	maiathatte	NEG 2S/A be.seen NEG IND.PST	prefix prefix stem suffix suffix	1199 654 2261 2458 1234	CLLDCh4R13S02.511	CLLD	Conversation	9658	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	511	Inf	NA	NA	#NAME?	unknown	/that/ 'be.seen'
cldlch2r05s06	63	76570	u mai ta lat u yokt e	umantaladuwakte	3nsS/A NEG FOC take.out 3P NEG IND.PST	prefix prefix stem stem suffix suffix suffix	1201 1199 496 1514 2459 2460 1234	CLDLCh2R05S06.338	CLDL	Conversation	7300	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	338	127	ag.neg	u	211	left	/lat/ 'take.out'
cldlch2r05s06	63	75981	u mai ŋis yokt e	umainiyokte	3nsS/A NEG know NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 335 2460 1234	CLDLCh2R05S06.211	CLDL	Conversation	7300	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	211	4	ag.neg	u	207	left	/ŋis/ 'know'
cldlch2r05s06	63	77212	u mai ŋis yokt e	umainiyokte	3nsS/A NEG know NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 335 2460 1234	CLDLCh2R05S06.475	CLDL	Conversation	7300	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	475	1	ag.neg	u	474	left	/ŋis/ 'know'
cldlch2r05s06	63	75965	u mai ŋis yokt e	umainiyokte	3nsS/A NEG know NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 335 2460 1234	CLDLCh2R05S06.207	CLDL	Conversation	7300	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	207	56	ag.neg	a	151	left	/ŋis/ 'know'
pear_11-1	64	1182007	u mai cekt	umacek	3nsS/A NEG speak	prefix prefix stem	1201 1199 45	pear_11-1.0323	adult	Experimental	12878	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	323	Inf	NA	NA	#NAME?	unknown	/cekt/ 'say'
int_mxr	64	1114270	mai a khag yokt u ŋs e	maakhaŋyoktuŋse	NEG 2S/A see NEG 3P PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 654 1366 2460 2459 6702 1234	INT_MXR.0339	adult	Conversation	10105	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	339	Inf	NA	NA	#NAME?	unknown	/khag/ 'watch'
pear_11-1	64	1182018	u mai lud yokt e	umaluyokteʔ	3nsS/A NEG tell NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 1575 2460 1234	pear_11-1.0325	adult	Experimental	12878	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	325	2	ag.neg	u	323	left	/lud/ 'say.to'
ctn_talk01	65	1037292	u mai nek yokt u ce	umanekyoktace	3nsS/A NEG bite NEG 3P ns	prefix prefix stem suffix suffix suffix	1201 1199 2489 2460 2459 6748	ctn_talk01.135	adult	Conversation	20956	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	135	Inf	NA	NA	#NAME?	unknown	/ŋek/ 'bite'
